Number,Year,Month,Day,Hour,Minute,Temp,Salinity
20557,2019,8,17,23,30,10.412,35.0739
20558,2019,8,17,23,35,10.413,35.0729
20559,2019,8,17,23,40,10.413,35.0739
20560,2019,8,17,23,45,10.412,35.0759
20561,2019,8,17,23,50,10.412,35.0769
20562,2019,8,17,23,55,10.412,35.0779
20563,2019,8,18,0,0,10.412,35.0769
20564,2019,8,18,0,5,10.413,35.0779
20565,2019,8,18,0,10,10.413,35.0769
20566,2019,8,18,0,15,10.413,35.0749
20567,2019,8,18,0,20,10.412,35.0749
20568,2019,8,18,0,25,10.412,35.0749
20569,2019,8,18,0,30,10.413,35.0719
20570,2019,8,18,0,35,10.412,35.0709
20571,2019,8,18,0,40,10.413,35.0689
20572,2019,8,18,0,45,10.413,35.0679
20573,2019,8,18,0,50,10.413,35.0659
20574,2019,8,18,0,55,10.413,35.0649
20575,2019,8,18,1,0,10.411,35.0649
20576,2019,8,18,1,5,10.411,35.0649
20577,2019,8,18,1,10,10.41,35.0659
20578,2019,8,18,1,15,10.41,35.0649
20579,2019,8,18,1,20,10.41,35.0649
20580,2019,8,18,1,25,10.41,35.0629
20581,2019,8,18,1,30,10.41,35.0629
20582,2019,8,18,1,35,10.411,35.0639
20583,2019,8,18,1,40,10.411,35.0639
20584,2019,8,18,1,45,10.41,35.0659
20585,2019,8,18,1,50,10.41,35.0669
20586,2019,8,18,1,55,10.41,35.0679
20587,2019,8,18,2,0,10.41,35.0679
20588,2019,8,18,2,5,10.409,35.0679
20589,2019,8,18,2,10,10.409,35.0679
20590,2019,8,18,2,15,10.408,35.0689
20591,2019,8,18,2,20,10.409,35.0699
20592,2019,8,18,2,25,10.409,35.0699
20593,2019,8,18,2,30,10.409,35.0699
20594,2019,8,18,2,35,10.409,35.0579
20595,2019,8,18,2,40,10.409,35.0589
20596,2019,8,18,2,45,10.409,35.0549
20597,2019,8,18,2,50,10.409,35.0579
20598,2019,8,18,2,55,10.409,35.0509
20599,2019,8,18,3,0,10.409,35.0559
20600,2019,8,18,3,5,10.408,35.0469
20601,2019,8,18,3,10,10.408,35.0569
20602,2019,8,18,3,15,10.407,35.0569
20603,2019,8,18,3,20,10.406,35.0579
20604,2019,8,18,3,25,10.405,35.0539
20605,2019,8,18,3,30,10.406,35.0509
20606,2019,8,18,3,35,10.406,35.0469
20607,2019,8,18,3,40,10.403,35.0539
20608,2019,8,18,3,45,10.405,35.0509
20609,2019,8,18,3,50,10.403,35.0559
20610,2019,8,18,3,55,10.404,35.0529
20611,2019,8,18,4,0,10.403,35.0609
20612,2019,8,18,4,5,10.403,35.0589
20613,2019,8,18,4,10,10.405,35.0619
20614,2019,8,18,4,15,10.403,35.0659
20615,2019,8,18,4,20,10.403,35.0669
20616,2019,8,18,4,25,10.404,35.0679
20617,2019,8,18,4,30,10.402,35.0709
20618,2019,8,18,4,35,10.4,35.0719
20619,2019,8,18,4,40,10.399,35.0729
20620,2019,8,18,4,45,10.398,35.0739
20621,2019,8,18,4,50,10.395,35.0749
20622,2019,8,18,4,55,10.39,35.0749
20623,2019,8,18,5,0,10.385,35.0749
20624,2019,8,18,5,5,10.386,35.0759
20625,2019,8,18,5,10,10.388,35.0759
20626,2019,8,18,5,15,10.387,35.0759
20627,2019,8,18,5,20,10.386,35.0759
20628,2019,8,18,5,25,10.385,35.0759
20629,2019,8,18,5,30,10.384,35.0769
20630,2019,8,18,5,35,10.384,35.0769
20631,2019,8,18,5,40,10.385,35.0769
20632,2019,8,18,5,45,10.387,35.0769
20633,2019,8,18,5,50,10.389,35.0769
20634,2019,8,18,5,55,10.391,35.0779
20635,2019,8,18,6,0,10.391,35.0779
20636,2019,8,18,6,5,10.391,35.0769
20637,2019,8,18,6,10,10.391,35.0769
20638,2019,8,18,6,15,10.392,35.0779
20639,2019,8,18,6,20,10.394,35.0769
20640,2019,8,18,6,25,10.394,35.0769
20641,2019,8,18,6,30,10.393,35.0769
20642,2019,8,18,6,35,10.391,35.0769
20643,2019,8,18,6,40,10.388,35.0769
20644,2019,8,18,6,45,10.385,35.0759
20645,2019,8,18,6,50,10.382,35.0759
20646,2019,8,18,6,55,10.378,35.0759
20647,2019,8,18,7,0,10.377,35.0759
20648,2019,8,18,7,5,10.376,35.0759
20649,2019,8,18,7,10,10.377,35.0769
20650,2019,8,18,7,15,10.38,35.0769
20651,2019,8,18,7,20,10.381,35.0759
20652,2019,8,18,7,25,10.381,35.0759
20653,2019,8,18,7,30,10.38,35.0759
20654,2019,8,18,7,35,10.378,35.0759
20655,2019,8,18,7,40,10.376,35.0759
20656,2019,8,18,7,45,10.375,35.0749
20657,2019,8,18,7,50,10.376,35.0759
20658,2019,8,18,7,55,10.379,35.0759
20659,2019,8,18,8,0,10.381,35.0759
20660,2019,8,18,8,5,10.381,35.0769
20661,2019,8,18,8,10,10.383,35.0759
20662,2019,8,18,8,15,10.384,35.0759
20663,2019,8,18,8,20,10.386,35.0759
20664,2019,8,18,8,25,10.385,35.0759
20665,2019,8,18,8,30,10.384,35.0759
20666,2019,8,18,8,35,10.383,35.0759
20667,2019,8,18,8,40,10.383,35.0759
20668,2019,8,18,8,45,10.384,35.0759
20669,2019,8,18,8,50,10.386,35.0749
20670,2019,8,18,8,55,10.388,35.0749
20671,2019,8,18,9,0,10.391,35.0749
20672,2019,8,18,9,5,10.392,35.0739
20673,2019,8,18,9,10,10.393,35.0739
20674,2019,8,18,9,15,10.393,35.0749
20675,2019,8,18,9,20,10.393,35.0749
20676,2019,8,18,9,25,10.392,35.0749
20677,2019,8,18,9,30,10.391,35.0759
20678,2019,8,18,9,35,10.389,35.0759
20679,2019,8,18,9,40,10.387,35.0739
20680,2019,8,18,9,45,10.381,35.0759
20681,2019,8,18,9,50,10.381,35.0739
20682,2019,8,18,9,55,10.38,35.0749
20683,2019,8,18,10,0,10.381,35.0759
20684,2019,8,18,10,5,10.383,35.0759
20685,2019,8,18,10,10,10.386,35.0749
20686,2019,8,18,10,15,10.39,35.0759
20687,2019,8,18,10,20,10.394,35.0749
20688,2019,8,18,10,25,10.395,35.0759
20689,2019,8,18,10,30,10.396,35.0769
20690,2019,8,18,10,35,10.397,35.0759
20691,2019,8,18,10,40,10.397,35.0769
20692,2019,8,18,10,45,10.399,35.0739
20693,2019,8,18,10,50,10.399,35.0749
20694,2019,8,18,10,55,10.4,35.0739
20695,2019,8,18,11,0,10.401,35.0739
20696,2019,8,18,11,5,10.403,35.0739
20697,2019,8,18,11,10,10.405,35.0739
20698,2019,8,18,11,15,10.408,35.0739
20699,2019,8,18,11,20,10.413,35.0719
20700,2019,8,18,11,25,10.415,35.0709
20701,2019,8,18,11,30,10.413,35.0719
20702,2019,8,18,11,35,10.411,35.0729
20703,2019,8,18,11,40,10.409,35.0759
20704,2019,8,18,11,45,10.409,35.0749
20705,2019,8,18,11,50,10.409,35.0719
20706,2019,8,18,11,55,10.41,35.0709
20707,2019,8,18,12,0,10.41,35.0719
20708,2019,8,18,12,5,10.41,35.0709
20709,2019,8,18,12,10,10.41,35.0729
20710,2019,8,18,12,15,10.41,35.0729
20711,2019,8,18,12,20,10.412,35.0739
20712,2019,8,18,12,25,10.418,35.0759
20713,2019,8,18,12,30,10.421,35.0749
20714,2019,8,18,12,35,10.422,35.0719
20715,2019,8,18,12,40,10.423,35.0689
20716,2019,8,18,12,45,10.424,35.0709
20717,2019,8,18,12,50,10.424,35.0719
20718,2019,8,18,12,55,10.424,35.0719
20719,2019,8,18,13,0,10.423,35.0719
20720,2019,8,18,13,5,10.423,35.0719
20721,2019,8,18,13,10,10.421,35.0729
20722,2019,8,18,13,15,10.424,35.0729
20723,2019,8,18,13,20,10.433,35.0749
20724,2019,8,18,13,25,10.444,35.0719
20725,2019,8,18,13,30,10.445,35.0719
20726,2019,8,18,13,35,10.443,35.0719
20727,2019,8,18,13,40,10.443,35.0699
20728,2019,8,18,13,45,10.442,35.0689
20729,2019,8,18,13,50,10.438,35.0669
20730,2019,8,18,13,55,10.433,35.0649
20731,2019,8,18,14,0,10.429,35.0639
20732,2019,8,18,14,5,10.427,35.0629
20733,2019,8,18,14,10,10.429,35.0619
20734,2019,8,18,14,15,10.428,35.0649
20735,2019,8,18,14,20,10.429,35.0659
20736,2019,8,18,14,25,10.432,35.0669
20737,2019,8,18,14,30,10.435,35.0679
20738,2019,8,18,14,35,10.441,35.0659
20739,2019,8,18,14,40,10.444,35.0669
20740,2019,8,18,14,45,10.448,35.0669
20741,2019,8,18,14,50,10.45,35.0669
20742,2019,8,18,14,55,10.452,35.0669
20743,2019,8,18,15,0,10.456,35.0679
20744,2019,8,18,15,5,10.456,35.0689
20745,2019,8,18,15,10,10.458,35.0689
20746,2019,8,18,15,15,10.461,35.0689
20747,2019,8,18,15,20,10.462,35.0689
20748,2019,8,18,15,25,10.462,35.0689
20749,2019,8,18,15,30,10.463,35.0689
20750,2019,8,18,15,35,10.465,35.0679
20751,2019,8,18,15,40,10.463,35.0699
20752,2019,8,18,15,45,10.463,35.0709
20753,2019,8,18,15,50,10.463,35.0699
20754,2019,8,18,15,55,10.463,35.0709
20755,2019,8,18,16,0,10.464,35.0709
20756,2019,8,18,16,5,10.465,35.0709
20757,2019,8,18,16,10,10.466,35.0709
20758,2019,8,18,16,15,10.468,35.0709
20759,2019,8,18,16,20,10.468,35.0719
20760,2019,8,18,16,25,10.469,35.0709
20761,2019,8,18,16,30,10.469,35.0709
20762,2019,8,18,16,35,10.468,35.0719
20763,2019,8,18,16,40,10.467,35.0719
20764,2019,8,18,16,45,10.465,35.0719
20765,2019,8,18,16,50,10.463,35.0709
20766,2019,8,18,16,55,10.458,35.0729
20767,2019,8,18,17,0,10.455,35.0729
20768,2019,8,18,17,5,10.451,35.0719
20769,2019,8,18,17,10,10.446,35.0719
20770,2019,8,18,17,15,10.442,35.0709
20771,2019,8,18,17,20,10.441,35.0719
20772,2019,8,18,17,25,10.438,35.0709
20773,2019,8,18,17,30,10.431,35.0729
20774,2019,8,18,17,35,10.427,35.0719
20775,2019,8,18,17,40,10.419,35.0739
20776,2019,8,18,17,45,10.412,35.0759
20777,2019,8,18,17,50,10.409,35.0769
20778,2019,8,18,17,55,10.409,35.0779
20779,2019,8,18,18,0,10.409,35.0779
20780,2019,8,18,18,5,10.41,35.0779
20781,2019,8,18,18,10,10.413,35.0779
20782,2019,8,18,18,15,10.414,35.0789
20783,2019,8,18,18,20,10.417,35.0779
20784,2019,8,18,18,25,10.419,35.0759
20785,2019,8,18,18,30,10.417,35.0779
20786,2019,8,18,18,35,10.417,35.0779
20787,2019,8,18,18,40,10.418,35.0769
20788,2019,8,18,18,45,10.42,35.0759
20789,2019,8,18,18,50,10.416,35.0759
20790,2019,8,18,18,55,10.416,35.0769
20791,2019,8,18,19,0,10.415,35.0759
20792,2019,8,18,19,5,10.413,35.0769
20793,2019,8,18,19,10,10.413,35.0759
20794,2019,8,18,19,15,10.414,35.0759
20795,2019,8,18,19,20,10.413,35.0759
20796,2019,8,18,19,25,10.415,35.0759
20797,2019,8,18,19,30,10.418,35.0759
20798,2019,8,18,19,35,10.42,35.0759
20799,2019,8,18,19,40,10.421,35.0759
20800,2019,8,18,19,45,10.421,35.0759
20801,2019,8,18,19,50,10.422,35.0749
20802,2019,8,18,19,55,10.421,35.0759
20803,2019,8,18,20,0,10.422,35.0749
20804,2019,8,18,20,5,10.423,35.0749
20805,2019,8,18,20,10,10.425,35.0749
20806,2019,8,18,20,15,10.426,35.0749
20807,2019,8,18,20,20,10.425,35.0749
20808,2019,8,18,20,25,10.424,35.0749
20809,2019,8,18,20,30,10.422,35.0749
20810,2019,8,18,20,35,10.421,35.0749
20811,2019,8,18,20,40,10.419,35.0749
20812,2019,8,18,20,45,10.416,35.0759
20813,2019,8,18,20,50,10.416,35.0749
20814,2019,8,18,20,55,10.416,35.0759
20815,2019,8,18,21,0,10.416,35.0759
20816,2019,8,18,21,5,10.418,35.0749
20817,2019,8,18,21,10,10.421,35.0759
20818,2019,8,18,21,15,10.423,35.0749
20819,2019,8,18,21,20,10.424,35.0739
20820,2019,8,18,21,25,10.424,35.0739
20821,2019,8,18,21,30,10.423,35.0739
20822,2019,8,18,21,35,10.422,35.0749
20823,2019,8,18,21,40,10.419,35.0739
20824,2019,8,18,21,45,10.417,35.0739
20825,2019,8,18,21,50,10.416,35.0739
20826,2019,8,18,21,55,10.415,35.0719
20827,2019,8,18,22,0,10.413,35.0719
20828,2019,8,18,22,5,10.413,35.0719
20829,2019,8,18,22,10,10.412,35.0729
20830,2019,8,18,22,15,10.409,35.0749
20831,2019,8,18,22,20,10.409,35.0729
20832,2019,8,18,22,25,10.408,35.0719
20833,2019,8,18,22,30,10.407,35.0709
20834,2019,8,18,22,35,10.409,35.0699
20835,2019,8,18,22,40,10.409,35.0719
20836,2019,8,18,22,45,10.41,35.0709
20837,2019,8,18,22,50,10.411,35.0709
20838,2019,8,18,22,55,10.41,35.0719
20839,2019,8,18,23,0,10.409,35.0729
20840,2019,8,18,23,5,10.407,35.0739
20841,2019,8,18,23,10,10.406,35.0739
20842,2019,8,18,23,15,10.406,35.0739
20843,2019,8,18,23,20,10.404,35.0739
20844,2019,8,18,23,25,10.404,35.0729
20845,2019,8,18,23,30,10.405,35.0729
20846,2019,8,18,23,35,10.406,35.0719
20847,2019,8,18,23,40,10.405,35.0729
20848,2019,8,18,23,45,10.402,35.0739
20849,2019,8,18,23,50,10.401,35.0749
20850,2019,8,18,23,55,10.399,35.0759
20851,2019,8,19,0,0,10.399,35.0759
20852,2019,8,19,0,5,10.398,35.0739
20853,2019,8,19,0,10,10.399,35.0719
20854,2019,8,19,0,15,10.399,35.0709
20855,2019,8,19,0,20,10.399,35.0709
20856,2019,8,19,0,25,10.399,35.0719
20857,2019,8,19,0,30,10.398,35.0739
20858,2019,8,19,0,35,10.397,35.0749
20859,2019,8,19,0,40,10.398,35.0749
20860,2019,8,19,0,45,10.397,35.0749
20861,2019,8,19,0,50,10.397,35.0719
20862,2019,8,19,0,55,10.398,35.0689
20863,2019,8,19,1,0,10.398,35.0689
20864,2019,8,19,1,5,10.4,35.0689
20865,2019,8,19,1,10,10.401,35.0689
20866,2019,8,19,1,15,10.403,35.0669
20867,2019,8,19,1,20,10.403,35.0649
20868,2019,8,19,1,25,10.404,35.0649
20869,2019,8,19,1,30,10.404,35.0639
20870,2019,8,19,1,35,10.404,35.0649
20871,2019,8,19,1,40,10.405,35.0669
20872,2019,8,19,1,45,10.405,35.0659
20873,2019,8,19,1,50,10.406,35.0679
20874,2019,8,19,1,55,10.408,35.0659
20875,2019,8,19,2,0,10.41,35.0639
20876,2019,8,19,2,5,10.41,35.0629
20877,2019,8,19,2,10,10.408,35.0649
20878,2019,8,19,2,15,10.405,35.0659
20879,2019,8,19,2,20,10.403,35.0679
20880,2019,8,19,2,25,10.403,35.0679
20881,2019,8,19,2,30,10.402,35.0689
20882,2019,8,19,2,35,10.402,35.0689
20883,2019,8,19,2,40,10.4,35.0699
20884,2019,8,19,2,45,10.4,35.0689
20885,2019,8,19,2,50,10.399,35.0709
20886,2019,8,19,2,55,10.4,35.0709
20887,2019,8,19,3,0,10.4,35.0709
20888,2019,8,19,3,5,10.4,35.0709
20889,2019,8,19,3,10,10.401,35.0719
20890,2019,8,19,3,15,10.403,35.0709
20891,2019,8,19,3,20,10.403,35.0719
20892,2019,8,19,3,25,10.405,35.0729
20893,2019,8,19,3,30,10.405,35.0719
20894,2019,8,19,3,35,10.406,35.0729
20895,2019,8,19,3,40,10.407,35.0729
20896,2019,8,19,3,45,10.409,35.0719
20897,2019,8,19,3,50,10.41,35.0719
20898,2019,8,19,3,55,10.41,35.0729
20899,2019,8,19,4,0,10.41,35.0729
20900,2019,8,19,4,5,10.41,35.0739
20901,2019,8,19,4,10,10.41,35.0739
20902,2019,8,19,4,15,10.411,35.0729
20903,2019,8,19,4,20,10.412,35.0729
20904,2019,8,19,4,25,10.412,35.0719
20905,2019,8,19,4,30,10.412,35.0729
20906,2019,8,19,4,35,10.412,35.0719
20907,2019,8,19,4,40,10.412,35.0719
20908,2019,8,19,4,45,10.41,35.0719
20909,2019,8,19,4,50,10.409,35.0719
20910,2019,8,19,4,55,10.408,35.0729
20911,2019,8,19,5,0,10.407,35.0749
20912,2019,8,19,5,5,10.406,35.0759
20913,2019,8,19,5,10,10.406,35.0769
20914,2019,8,19,5,15,10.406,35.0769
20915,2019,8,19,5,20,10.407,35.0769
20916,2019,8,19,5,25,10.407,35.0759
20917,2019,8,19,5,30,10.405,35.0769
20918,2019,8,19,5,35,10.403,35.0769
20919,2019,8,19,5,40,10.4,35.0779
20920,2019,8,19,5,45,10.397,35.0789
20921,2019,8,19,5,50,10.397,35.0779
20922,2019,8,19,5,55,10.396,35.0789
20923,2019,8,19,6,0,10.395,35.0789
20924,2019,8,19,6,5,10.394,35.0789
20925,2019,8,19,6,10,10.393,35.0789
20926,2019,8,19,6,15,10.393,35.0789
20927,2019,8,19,6,20,10.391,35.0799
20928,2019,8,19,6,25,10.39,35.0789
20929,2019,8,19,6,30,10.388,35.0799
20930,2019,8,19,6,35,10.387,35.0799
20931,2019,8,19,6,40,10.387,35.0789
20932,2019,8,19,6,45,10.384,35.0799
20933,2019,8,19,6,50,10.385,35.0799
20934,2019,8,19,6,55,10.386,35.0799
20935,2019,8,19,7,0,10.387,35.0789
20936,2019,8,19,7,5,10.386,35.0789
20937,2019,8,19,7,10,10.385,35.0789
20938,2019,8,19,7,15,10.385,35.0789
20939,2019,8,19,7,20,10.384,35.0789
20940,2019,8,19,7,25,10.383,35.0789
20941,2019,8,19,7,30,10.384,35.0789
20942,2019,8,19,7,35,10.386,35.0789
20943,2019,8,19,7,40,10.387,35.0789
20944,2019,8,19,7,45,10.387,35.0789
20945,2019,8,19,7,50,10.388,35.0779
20946,2019,8,19,7,55,10.387,35.0779
20947,2019,8,19,8,0,10.386,35.0779
20948,2019,8,19,8,5,10.386,35.0779
20949,2019,8,19,8,10,10.387,35.0769
20950,2019,8,19,8,15,10.387,35.0769
20951,2019,8,19,8,20,10.387,35.0769
20952,2019,8,19,8,25,10.387,35.0769
20953,2019,8,19,8,30,10.388,35.0769
20954,2019,8,19,8,35,10.388,35.0779
20955,2019,8,19,8,40,10.388,35.0769
20956,2019,8,19,8,45,10.388,35.0769
20957,2019,8,19,8,50,10.387,35.0769
20958,2019,8,19,8,55,10.387,35.0779
20959,2019,8,19,9,0,10.388,35.0769
20960,2019,8,19,9,5,10.387,35.0779
20961,2019,8,19,9,10,10.387,35.0779
20962,2019,8,19,9,15,10.387,35.0769
20963,2019,8,19,9,20,10.388,35.0769
20964,2019,8,19,9,25,10.39,35.0769
20965,2019,8,19,9,30,10.393,35.0759
20966,2019,8,19,9,35,10.394,35.0759
20967,2019,8,19,9,40,10.395,35.0759
20968,2019,8,19,9,45,10.395,35.0769
20969,2019,8,19,9,50,10.395,35.0769
20970,2019,8,19,9,55,10.396,35.0779
20971,2019,8,19,10,0,10.397,35.0759
20972,2019,8,19,10,5,10.397,35.0769
20973,2019,8,19,10,10,10.397,35.0769
20974,2019,8,19,10,15,10.397,35.0769
20975,2019,8,19,10,20,10.396,35.0769
20976,2019,8,19,10,25,10.396,35.0769
20977,2019,8,19,10,30,10.395,35.0769
20978,2019,8,19,10,35,10.396,35.0769
20979,2019,8,19,10,40,10.396,35.0759
20980,2019,8,19,10,45,10.397,35.0769
20981,2019,8,19,10,50,10.399,35.0769
20982,2019,8,19,10,55,10.4,35.0769
20983,2019,8,19,11,0,10.4,35.0779
20984,2019,8,19,11,5,10.401,35.0769
20985,2019,8,19,11,10,10.402,35.0759
20986,2019,8,19,11,15,10.403,35.0769
20987,2019,8,19,11,20,10.404,35.0769
20988,2019,8,19,11,25,10.404,35.0769
20989,2019,8,19,11,30,10.405,35.0769
20990,2019,8,19,11,35,10.405,35.0749
20991,2019,8,19,11,40,10.406,35.0739
20992,2019,8,19,11,45,10.409,35.0739
20993,2019,8,19,11,50,10.41,35.0739
20994,2019,8,19,11,55,10.41,35.0739
20995,2019,8,19,12,0,10.407,35.0749
20996,2019,8,19,12,5,10.405,35.0769
20997,2019,8,19,12,10,10.404,35.0769
20998,2019,8,19,12,15,10.403,35.0769
20999,2019,8,19,12,20,10.404,35.0769
21000,2019,8,19,12,25,10.403,35.0769
21001,2019,8,19,12,30,10.408,35.0759
21002,2019,8,19,12,35,10.41,35.0749
21003,2019,8,19,12,40,10.414,35.0759
21004,2019,8,19,12,45,10.417,35.0749
21005,2019,8,19,12,50,10.421,35.0759
21006,2019,8,19,12,55,10.426,35.0749
21007,2019,8,19,13,0,10.427,35.0739
21008,2019,8,19,13,5,10.428,35.0739
21009,2019,8,19,13,10,10.428,35.0709
21010,2019,8,19,13,15,10.429,35.0699
21011,2019,8,19,13,20,10.429,35.0689
21012,2019,8,19,13,25,10.431,35.0689
21013,2019,8,19,13,30,10.431,35.0669
21014,2019,8,19,13,35,10.432,35.0679
21015,2019,8,19,13,40,10.432,35.0689
21016,2019,8,19,13,45,10.433,35.0689
21017,2019,8,19,13,50,10.433,35.0689
21018,2019,8,19,13,55,10.431,35.0699
21019,2019,8,19,14,0,10.431,35.0699
21020,2019,8,19,14,5,10.433,35.0699
21021,2019,8,19,14,10,10.433,35.0709
21022,2019,8,19,14,15,10.435,35.0709
21023,2019,8,19,14,20,10.438,35.0719
21024,2019,8,19,14,25,10.438,35.0709
21025,2019,8,19,14,30,10.439,35.0719
21026,2019,8,19,14,35,10.441,35.0719
21027,2019,8,19,14,40,10.44,35.0719
21028,2019,8,19,14,45,10.442,35.0719
21029,2019,8,19,14,50,10.443,35.0729
21030,2019,8,19,14,55,10.441,35.0719
21031,2019,8,19,15,0,10.435,35.0729
21032,2019,8,19,15,5,10.43,35.0729
21033,2019,8,19,15,10,10.428,35.0739
21034,2019,8,19,15,15,10.425,35.0719
21035,2019,8,19,15,20,10.421,35.0739
21036,2019,8,19,15,25,10.42,35.0739
21037,2019,8,19,15,30,10.42,35.0749
21038,2019,8,19,15,35,10.419,35.0749
21039,2019,8,19,15,40,10.418,35.0749
21040,2019,8,19,15,45,10.417,35.0749
21041,2019,8,19,15,50,10.418,35.0739
21042,2019,8,19,15,55,10.417,35.0749
21043,2019,8,19,16,0,10.415,35.0759
21044,2019,8,19,16,5,10.416,35.0759
21045,2019,8,19,16,10,10.416,35.0759
21046,2019,8,19,16,15,10.415,35.0779
21047,2019,8,19,16,20,10.417,35.0769
21048,2019,8,19,16,25,10.419,35.0759
21049,2019,8,19,16,30,10.42,35.0769
21050,2019,8,19,16,35,10.421,35.0769
21051,2019,8,19,16,40,10.425,35.0759
21052,2019,8,19,16,45,10.425,35.0769
21053,2019,8,19,16,50,10.427,35.0769
21054,2019,8,19,16,55,10.428,35.0769
21055,2019,8,19,17,0,10.429,35.0769
21056,2019,8,19,17,5,10.429,35.0769
21057,2019,8,19,17,10,10.43,35.0769
21058,2019,8,19,17,15,10.43,35.0769
21059,2019,8,19,17,20,10.429,35.0769
21060,2019,8,19,17,25,10.429,35.0779
21061,2019,8,19,17,30,10.427,35.0769
21062,2019,8,19,17,35,10.427,35.0769
21063,2019,8,19,17,40,10.426,35.0759
21064,2019,8,19,17,45,10.425,35.0749
21065,2019,8,19,17,50,10.424,35.0749
21066,2019,8,19,17,55,10.423,35.0779
21067,2019,8,19,18,0,10.423,35.0789
21068,2019,8,19,18,5,10.42,35.0799
21069,2019,8,19,18,10,10.417,35.0799
21070,2019,8,19,18,15,10.415,35.0809
21071,2019,8,19,18,20,10.412,35.0809
21072,2019,8,19,18,25,10.411,35.0809
21073,2019,8,19,18,30,10.409,35.0809
21074,2019,8,19,18,35,10.408,35.0819
21075,2019,8,19,18,40,10.409,35.0819
21076,2019,8,19,18,45,10.409,35.0819
21077,2019,8,19,18,50,10.411,35.0809
21078,2019,8,19,18,55,10.41,35.0819
21079,2019,8,19,19,0,10.411,35.0809
21080,2019,8,19,19,5,10.41,35.0809
21081,2019,8,19,19,10,10.411,35.0809
21082,2019,8,19,19,15,10.408,35.0809
21083,2019,8,19,19,20,10.406,35.0819
21084,2019,8,19,19,25,10.405,35.0799
21085,2019,8,19,19,30,10.404,35.0809
21086,2019,8,19,19,35,10.402,35.0799
21087,2019,8,19,19,40,10.401,35.0809
21088,2019,8,19,19,45,10.399,35.0799
21089,2019,8,19,19,50,10.399,35.0799
21090,2019,8,19,19,55,10.398,35.0809
21091,2019,8,19,20,0,10.399,35.0799
21092,2019,8,19,20,5,10.398,35.0799
21093,2019,8,19,20,10,10.398,35.0789
21094,2019,8,19,20,15,10.398,35.0809
21095,2019,8,19,20,20,10.398,35.0799
21096,2019,8,19,20,25,10.4,35.0799
21097,2019,8,19,20,30,10.402,35.0799
21098,2019,8,19,20,35,10.403,35.0799
21099,2019,8,19,20,40,10.404,35.0789
21100,2019,8,19,20,45,10.406,35.0779
21101,2019,8,19,20,50,10.406,35.0789
21102,2019,8,19,20,55,10.406,35.0789
21103,2019,8,19,21,0,10.406,35.0789
21104,2019,8,19,21,5,10.407,35.0789
21105,2019,8,19,21,10,10.407,35.0789
21106,2019,8,19,21,15,10.406,35.0779
21107,2019,8,19,21,20,10.406,35.0779
21108,2019,8,19,21,25,10.405,35.0789
21109,2019,8,19,21,30,10.405,35.0789
21110,2019,8,19,21,35,10.405,35.0789
21111,2019,8,19,21,40,10.406,35.0769
21112,2019,8,19,21,45,10.403,35.0769
21113,2019,8,19,21,50,10.401,35.0769
21114,2019,8,19,21,55,10.4,35.0779
21115,2019,8,19,22,0,10.399,35.0779
21116,2019,8,19,22,5,10.398,35.0789
21117,2019,8,19,22,10,10.396,35.0789
21118,2019,8,19,22,15,10.394,35.0789
21119,2019,8,19,22,20,10.394,35.0779
21120,2019,8,19,22,25,10.395,35.0789
21121,2019,8,19,22,30,10.395,35.0789
21122,2019,8,19,22,35,10.395,35.0779
21123,2019,8,19,22,40,10.394,35.0779
21124,2019,8,19,22,45,10.393,35.0759
21125,2019,8,19,22,50,10.393,35.0739
21126,2019,8,19,22,55,10.392,35.0739
21127,2019,8,19,23,0,10.391,35.0739
21128,2019,8,19,23,5,10.389,35.0759
21129,2019,8,19,23,10,10.387,35.0769
21130,2019,8,19,23,15,10.387,35.0769
21131,2019,8,19,23,20,10.386,35.0779
21132,2019,8,19,23,25,10.386,35.0779
21133,2019,8,19,23,30,10.385,35.0789
21134,2019,8,19,23,35,10.384,35.0789
21135,2019,8,19,23,40,10.384,35.0789
21136,2019,8,19,23,45,10.385,35.0779
21137,2019,8,19,23,50,10.384,35.0769
21138,2019,8,19,23,55,10.384,35.0739
21139,2019,8,20,0,0,10.385,35.0729
21140,2019,8,20,0,5,10.383,35.0749
21141,2019,8,20,0,10,10.383,35.0719
21142,2019,8,20,0,15,10.382,35.0739
21143,2019,8,20,0,20,10.382,35.0759
21144,2019,8,20,0,25,10.382,35.0769
21145,2019,8,20,0,30,10.381,35.0779
21146,2019,8,20,0,35,10.382,35.0739
21147,2019,8,20,0,40,10.381,35.0709
21148,2019,8,20,0,45,10.38,35.0709
21149,2019,8,20,0,50,10.38,35.0699
21150,2019,8,20,0,55,10.38,35.0699
21151,2019,8,20,1,0,10.38,35.0709
21152,2019,8,20,1,5,10.381,35.0709
21153,2019,8,20,1,10,10.382,35.0719
21154,2019,8,20,1,15,10.382,35.0729
21155,2019,8,20,1,20,10.382,35.0729
21156,2019,8,20,1,25,10.383,35.0709
